PUID,Action,Timestamp,Status,ServiceName,Metadata,RetryCount,ErrorDetails,_metadata_spanner_mod_type,_metadata_spanner_table_name,_metadata_spanner_commit_timestamp,_metadata_spanner_server_transaction_id,_metadata_spanner_record_sequence,_metadata_spanner_is_last_record_in_transaction_in_partition,_metadata_spanner_number_of_records_in_transaction,_metadata_spanner_number_of_partitions_in_transaction,_metadata_big_query_commit_timestamp,UserId,Source,TransactionId,Processed
78f91394,UPDATE_STATUS,2025-01-07 08:08:43.681 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:43.689391 UTC,MjUyMTE1OTU4MTkyNzQ1NjI0OQ==,00000000,true,1,1,2025-01-07 08:08:47.079886 UTC,,,,
b9f5258c,PROCESS_PAYMENT,2025-01-07 08:08:42.55 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:42.558831 UTC,MTkzOTk1OTI1ODkwNzY2MjIwNQ==,00000000,true,1,1,2025-01-07 08:08:47.080476 UTC,,,,
934d8404,PROCESS_RECONCILIATION,2025-01-07 08:08:42.636 UTC,COMPLETED,ReconciliationService,"""Reconciliation processed successfully.""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:42.646991 UTC,OTk3MzU2MjEyMzgyNjE3NTI0Ng==,00000000,true,1,1,2025-01-07 08:08:47.080483 UTC,,,,
800a11d1,PROCESS_PAYMENT,2025-01-07 08:08:45.518 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:45.554207 UTC,OTExMDIxNDA2MzYyNDAwNTcyNA==,00000000,true,1,1,2025-01-07 08:08:47.078181 UTC,,,,
78f91394,SAVE_TRANSACTION,2025-01-07 08:08:43.521 UTC,PENDING,TransactionService,"{""amount"":675.0,""puid"":""78f91394"",""userId"":""User-78f91394""}",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:43.530095 UTC,MTA2Njc1NjQ1MjkxNjEyNDM1,00000000,true,1,1,2025-01-07 08:08:47.079987 UTC,,,,
6a50a0b4,PROCESS_PAYMENT,2025-01-07 08:08:44.485 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:44.494239 UTC,MzMyOTUyNjQwNjc2NjM0NDI5OQ==,00000000,true,1,1,2025-01-07 08:08:47.081816 UTC,,,,
fbb605c3,PROCESS_RECONCILIATION,2025-01-07 08:08:43.65 UTC,COMPLETED,ReconciliationService,"""Reconciliation processed successfully.""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:43.659103 UTC,MTI1NTY0ODEwOTkwMDk5MTUxMTU=,00000000,true,1,1,2025-01-07 08:08:47.081826 UTC,,,,
6a50a0b4,PROCESS_PAYMENT,2025-01-07 08:08:44.634 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:44.643263 UTC,NjY5ODcwODUyOTY5MjQzNTk1MA==,00000000,true,1,1,2025-01-07 08:08:47.081835 UTC,,,,
800a11d1,UPDATE_STATUS,2025-01-07 08:08:45.646 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:45.654271 UTC,MTI2NDE1MTQ2NDQ3MTIwNTQxNzA=,00000000,true,1,1,2025-01-07 08:08:47.082511 UTC,,,,
b9f5258c,UPDATE_STATUS,2025-01-07 08:08:42.534 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:42.545071 UTC,ODc4NTY4MDUwMTM2NDY0NTExMg==,00000000,true,1,1,2025-01-07 08:08:47.081153 UTC,,,,
6a50a0b4,UPDATE_STATUS,2025-01-07 08:08:44.658 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:44.668335 UTC,MTcwODExMTIwMjY5NjA2MDY5MDM=,00000000,true,1,1,2025-01-07 08:08:47.081514 UTC,,,,
2a04a7c0,UPDATE_STATUS,2025-01-07 08:08:41.449 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:41.458047 UTC,MTM1NDI5ODk4NTYwMDA3MDk5,00000000,true,1,1,2025-01-07 08:08:47.081527 UTC,,,,
fbb605c3,UPDATE_STATUS,2025-01-07 08:08:43.679 UTC,COMPLETED,TransactionService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:43.689375 UTC,MTQwNjQxNjg5NjM5MDA5MTMwMzE=,00000000,true,1,1,2025-01-07 08:08:47.081868 UTC,,,,
78f91394,UPDATE_STATUS,2025-01-07 08:08:43.747 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:43.755183 UTC,Mzg1MjY5ODIxODg0ODI0NDIzMQ==,00000000,true,1,1,2025-01-07 08:08:47.083443 UTC,,,,
199d722b,UPDATE_STATUS,2025-01-07 08:08:41.621 UTC,COMPLETED,TransactionService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:41.629839 UTC,MTQwMzIyNzY2MTA2ODM3MTc0NDI=,00000000,true,1,1,2025-01-07 08:08:47.084587 UTC,,,,
800a11d1,SAVE_TRANSACTION,2025-01-07 08:08:45.466 UTC,PENDING,TransactionService,"{""amount"":627.0,""puid"":""800a11d1"",""userId"":""User-800a11d1""}",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:45.475551 UTC,MjUzNjMyMTUxNDUwNDcyMzI1NA==,00000000,true,1,1,2025-01-07 08:08:47.08284 UTC,,,,
6a50a0b4,UPDATE_STATUS,2025-01-07 08:08:44.592 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:44.601215 UTC,NTk5MTk4ODAwNDA0Mzc1MDM0NA==,00000000,true,1,1,2025-01-07 08:08:47.082256 UTC,,,,
78f91394,PROCESS_PAYMENT,2025-01-07 08:08:43.592 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:43.600239 UTC,MTU2NDIyNjM5NzM0NTgyMTEzMTk=,00000000,true,1,1,2025-01-07 08:08:47.085754 UTC,,,,
2a04a7c0,SAVE_TRANSACTION,2025-01-07 08:08:41.394 UTC,PENDING,TransactionService,"{""amount"":594.0,""puid"":""2a04a7c0"",""userId"":""User-2a04a7c0""}",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:41.402799 UTC,MjA3NzI1ODg1MDk0MjU5OTgyOQ==,00000000,true,1,1,2025-01-07 08:08:47.085767 UTC,,,,
800a11d1,UPDATE_STATUS,2025-01-07 08:08:45.568 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:45.575631 UTC,NjE4Mjk2MTQyODYxNzI4NzQ2NA==,00000000,true,1,1,2025-01-07 08:08:47.084523 UTC,,,,
b9f5258c,UPDATE_STATUS,2025-01-07 08:08:42.687 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:42.695375 UTC,MTI2NTYxMzU3NTg3MjY3NzA1NjU=,00000000,true,1,1,2025-01-07 08:08:47.085924 UTC,,,,
800a11d1,PROCESS_PAYMENT,2025-01-07 08:08:45.689 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:45.697759 UTC,Mjg2NDE1OTMwNzc3NTM1NDY2Nw==,00000000,true,1,1,2025-01-07 08:08:47.095742 UTC,,,,
800a11d1,PROCESS_PAYMENT,2025-01-07 08:08:45.579 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:45.588431 UTC,MTYzMzk3MzY3NDUxMzExMjQzMA==,00000000,true,1,1,2025-01-07 08:08:47.101055 UTC,,,,
6a50a0b4,PROCESS_PAYMENT,2025-01-07 08:08:44.52 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:44.531519 UTC,ODE4MDA1Nzg1NDI0NDQ3NzU2MQ==,00000000,true,1,1,2025-01-07 08:08:47.102449 UTC,,,,
fbb605c3,UPDATE_STATUS,2025-01-07 08:08:40.447 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:40.456159 UTC,NTE2MTAxNTcwNjI5NDUwNzIzNQ==,00000000,true,1,1,2025-01-07 08:08:47.106898 UTC,,,,
b9f5258c,PROCESS_PAYMENT,2025-01-07 08:08:42.663 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:42.672431 UTC,MjM0ODY0Mzg0MTA0MTUzNDYyMQ==,00000000,true,1,1,2025-01-07 08:08:47.142895 UTC,,,,
800a11d1,PROCESS_PAYMENT,2025-01-07 08:08:45.624 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:45.632815 UTC,MTc3NTM4NTI1NzUzMTU1NzUwODk=,00000000,true,1,1,2025-01-07 08:08:47.142912 UTC,,,,
6a50a0b4,UPDATE_STATUS,2025-01-07 08:08:44.507 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:44.516143 UTC,NjIyMzEyMTMxODU5OTQ4NTg2Mg==,00000000,true,1,1,2025-01-07 08:08:47.144336 UTC,,,,
800a11d1,UPDATE_STATUS,2025-01-07 08:08:45.718 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:45.728447 UTC,OTgwOTM4NTk5OTk0NjEwMjQxMA==,00000000,true,1,1,2025-01-07 08:08:47.144339 UTC,,,,
6a50a0b4,PROCESS_PAYMENT,2025-01-07 08:08:44.572 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:44.580031 UTC,ODY5MjUxMDg0NDY4ODMzMTM0Mg==,00000000,true,1,1,2025-01-07 08:08:47.143903 UTC,,,,
b9f5258c,UPDATE_STATUS,2025-01-07 08:08:42.623 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:42.630703 UTC,MTYwNzM1NDI4MjczMDI5MjQ4MQ==,00000000,true,1,1,2025-01-07 08:08:47.147229 UTC,,,,
b9f5258c,PROCESS_RECONCILIATION,2025-01-07 08:08:45.754 UTC,COMPLETED,ReconciliationService,"""Reconciliation processed successfully.""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:45.763519 UTC,MTA2OTIxNjI4MTg4MzU5OTIwNjk=,00000000,true,1,1,2025-01-07 08:08:47.153893 UTC,,,,
2a04a7c0,UPDATE_STATUS,2025-01-07 08:08:44.679 UTC,COMPLETED,TransactionService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:44.687567 UTC,MTY1MTgzNzAyNDk3MTY0NjM4NzQ=,00000000,true,1,1,2025-01-07 08:08:47.166588 UTC,,,,
6a50a0b4,SAVE_TRANSACTION,2025-01-07 08:08:44.452 UTC,PENDING,TransactionService,"{""amount"":14.0,""puid"":""6a50a0b4"",""userId"":""User-6a50a0b4""}",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:44.461487 UTC,NjQzNDEwNTI4MDY2MjU0MDE1Ng==,00000000,true,1,1,2025-01-07 08:08:47.221164 UTC,,,,
b9f5258c,UPDATE_STATUS,2025-01-07 08:08:45.789 UTC,COMPLETED,TransactionService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:45.798047 UTC,MTM2MjMyMjAwMjYxNzMzNjQ0OTg=,00000000,true,1,1,2025-01-07 08:08:47.221169 UTC,,,,
2a04a7c0,UPDATE_STATUS,2025-01-07 08:08:41.537 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:41.546367 UTC,NTYwNzY4MDE3NTY4NTk2OTUxMQ==,00000000,true,1,1,2025-01-07 08:08:47.224865 UTC,,,,
78f91394,UPDATE_STATUS,2025-01-07 08:08:43.579 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:43.587743 UTC,ODg3MDA1Mzg1MTg4MDU3NzMzMQ==,00000000,true,1,1,2025-01-07 08:08:47.232053 UTC,,,,
3f284f1b,UPDATE_STATUS,2025-01-07 08:08:40.651 UTC,COMPLETED,TransactionService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:40.660863 UTC,MTQ4OTczNTk2NDUyNjA5ODQ=,00000000,true,1,1,2025-01-07 08:08:47.232072 UTC,,,,
2a04a7c0,PROCESS_PAYMENT,2025-01-07 08:08:41.509 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:41.519327 UTC,NjI2MzUzMTAxMzEzOTEwODUwNA==,00000000,true,1,1,2025-01-07 08:08:47.2317 UTC,,,,
b9f5258c,PROCESS_PAYMENT,2025-01-07 08:08:42.598 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:42.607519 UTC,MTI1NTcyMjAwMzY4MzgxMTAyNzE=,00000000,true,1,1,2025-01-07 08:08:47.233676 UTC,,,,
78f91394,PROCESS_PAYMENT,2025-01-07 08:08:43.659 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:43.668527 UTC,MTExNTcxOTAyODcxNDI2NzQ0Mjk=,00000000,true,1,1,2025-01-07 08:08:47.233685 UTC,,,,
2a04a7c0,PROCESS_PAYMENT,2025-01-07 08:08:41.425 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:41.434799 UTC,MTAzMDg1MjM2MTMyMDIyMTQ4Mzk=,00000000,true,1,1,2025-01-07 08:08:47.233562 UTC,,,,
b9f5258c,SAVE_TRANSACTION,2025-01-07 08:08:42.472 UTC,PENDING,TransactionService,"{""amount"":701.0,""puid"":""b9f5258c"",""userId"":""User-b9f5258c""}",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:42.482511 UTC,MTg0MjU2NDU0NzYzMDc3MjA0MDY=,00000000,true,1,1,2025-01-07 08:08:47.242574 UTC,,,,
2a04a7c0,UPDATE_STATUS,2025-01-07 08:08:41.601 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:41.616719 UTC,MTY0MzI2NjMyNTI4NjY4Nzk3MDc=,00000000,true,1,1,2025-01-07 08:08:47.244978 UTC,,,,
3f9430e3,PROCESS_PAYMENT,2025-01-07 08:08:48.573 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:48.583071 UTC,NTgwMTAxOTQ2NzY4OTI1OTg0OQ==,00000000,true,1,1,2025-01-07 08:08:52.951794 UTC,,,,
eb03ac0e,PROCESS_PAYMENT,2025-01-07 08:08:46.541 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:46.550287 UTC,MTU4Mjg1MjM4MjY4MzEwMTkzNA==,00000000,true,1,1,2025-01-07 08:08:52.951812 UTC,,,,
eb03ac0e,PROCESS_PAYMENT,2025-01-07 08:08:46.589 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:46.597583 UTC,MTA2MTg3MzExNDIzMzQ5MTMzNjQ=,00000000,true,1,1,2025-01-07 08:08:52.95091 UTC,,,,
eb03ac0e,UPDATE_STATUS,2025-01-07 08:08:46.67 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:46.679727 UTC,NDgyNjA0OTc5NzI2MTA2ODM0Nw==,00000000,true,1,1,2025-01-07 08:08:52.950813 UTC,,,,
78f91394,PROCESS_RECONCILIATION,2025-01-07 08:08:46.784 UTC,COMPLETED,ReconciliationService,"""Reconciliation processed successfully.""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:46.793167 UTC,MTY1NzExMTg2OTcyNjc1NjEwMTQ=,00000000,true,1,1,2025-01-07 08:08:52.956647 UTC,,,,
bfe6732d,UPDATE_STATUS,2025-01-07 08:08:50.682 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:50.689935 UTC,NjMzNDE2ODU3MzI3MjQ1NDQyOQ==,00000000,true,1,1,2025-01-07 08:08:52.95622 UTC,,,,
bfe6732d,UPDATE_STATUS,2025-01-07 08:08:50.872 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:50.880591 UTC,MzE1MTkwMzI5NDQ3MzI4NDc0NQ==,00000000,true,1,1,2025-01-07 08:08:52.957933 UTC,,,,
78f91394,UPDATE_STATUS,2025-01-07 08:08:46.812 UTC,COMPLETED,TransactionService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:46.820991 UTC,NTMxNzAwMDg3NTczNTY0MjI3,00000000,true,1,1,2025-01-07 08:08:52.971625 UTC,,,,
bf7bdc86,UPDATE_STATUS,2025-01-07 08:08:51.655 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:51.663903 UTC,NjE3MTUzMzMxMTg0NTg1MjMyOA==,00000000,true,1,1,2025-01-07 08:08:52.973523 UTC,,,,
29d894dd,PROCESS_PAYMENT,2025-01-07 08:08:47.677 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:47.712271 UTC,MTYzNjg0MzUxMDE4OTcyMjIzNTc=,00000000,true,1,1,2025-01-07 08:08:52.973526 UTC,,,,
3f9430e3,PROCESS_RECONCILIATION,2025-01-07 08:08:51.779 UTC,COMPLETED,ReconciliationService,"""Reconciliation processed successfully.""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:51.788559 UTC,MTQ5MjE5MTExMTk2MjQ4OTgzNzM=,00000000,true,1,1,2025-01-07 08:08:53.033557 UTC,,,,
eb03ac0e,UPDATE_STATUS,2025-01-07 08:08:46.609 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:46.617423 UTC,MTEzOTY4NTkwNjAwMTQyNDQwOTM=,00000000,true,1,1,2025-01-07 08:08:53.033564 UTC,,,,
0be7db70,UPDATE_STATUS,2025-01-07 08:08:49.602 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:49.609375 UTC,MTU3MTg0MDMxNzY3OTcxODEyNzk=,00000000,true,1,1,2025-01-07 08:08:53.033574 UTC,,,,
0be7db70,PROCESS_PAYMENT,2025-01-07 08:08:49.612 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:49.621359 UTC,MTExODUxODA2NzQ1ODMyMzg4ODY=,00000000,true,1,1,2025-01-07 08:08:53.046716 UTC,,,,
800a11d1,PROCESS_RECONCILIATION,2025-01-07 08:08:48.77 UTC,COMPLETED,ReconciliationService,"""Reconciliation processed successfully.""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:48.779711 UTC,MTEzNDM4NzE1ODAwNDU5ODQ3ODE=,00000000,true,1,1,2025-01-07 08:08:53.06279 UTC,,,,
29d894dd,UPDATE_STATUS,2025-01-07 08:08:50.895 UTC,COMPLETED,TransactionService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:50.905967 UTC,MzYxMDczNTEzOTQwNjQ5ODc1NQ==,00000000,true,1,1,2025-01-07 08:08:53.07569 UTC,,,,
0be7db70,PROCESS_PAYMENT,2025-01-07 08:08:49.723 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:49.731519 UTC,MTUwODU3MDg0NDk2OTM3ODI=,00000000,true,1,1,2025-01-07 08:08:53.075715 UTC,,,,
0be7db70,UPDATE_STATUS,2025-01-07 08:08:49.681 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:49.689375 UTC,OTE1OTIwMTkwNjIzMTE3NDY0NA==,00000000,true,1,1,2025-01-07 08:08:53.076217 UTC,,,,
0be7db70,UPDATE_STATUS,2025-01-07 08:08:49.744 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:49.751711 UTC,MTcwODA1Nzg5OTk3Nzc5NDkwNDk=,00000000,true,1,1,2025-01-07 08:08:53.07624 UTC,,,,
bf7bdc86,PROCESS_PAYMENT,2025-01-07 08:08:51.631 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:51.640735 UTC,MTIxNzcyMzY3NDY2MzIyODUwMDI=,00000000,true,1,1,2025-01-07 08:08:53.07625 UTC,,,,
3f9430e3,PROCESS_PAYMENT,2025-01-07 08:08:48.686 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:48.695791 UTC,NjMwNjI0NjQxOTk1Njg4Mjg2OA==,00000000,true,1,1,2025-01-07 08:08:53.076048 UTC,,,,
bf7bdc86,UPDATE_STATUS,2025-01-07 08:08:51.803 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:51.812527 UTC,MTQwNDM5NDI3OTAyNzY0NTA1OTY=,00000000,true,1,1,2025-01-07 08:08:53.078347 UTC,,,,
29d894dd,UPDATE_STATUS,2025-01-07 08:08:47.726 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:47.735711 UTC,NjQzMjYwODU4MzE5NjQ4MTQ0MQ==,00000000,true,1,1,2025-01-07 08:08:53.078363 UTC,,,,
29d894dd,SAVE_TRANSACTION,2025-01-07 08:08:47.49 UTC,PENDING,TransactionService,"{""amount"":982.0,""puid"":""29d894dd"",""userId"":""User-29d894dd""}",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:47.499887 UTC,ODI3MTg0NzQ5MzU5MTM3NDU4MA==,00000000,true,1,1,2025-01-07 08:08:53.079783 UTC,,,,
bf7bdc86,PROCESS_PAYMENT,2025-01-07 08:08:51.778 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:51.788479 UTC,NTY5NTM5MjA1NjQ2MTQyMzYzNg==,00000000,true,1,1,2025-01-07 08:08:53.082482 UTC,,,,
eb03ac0e,UPDATE_STATUS,2025-01-07 08:08:49.739 UTC,COMPLETED,TransactionService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:49.747999 UTC,NTMxOTI1MDkxOTcwNjM5ODM2Mw==,00000000,true,1,1,2025-01-07 08:08:53.084397 UTC,,,,
eb03ac0e,SAVE_TRANSACTION,2025-01-07 08:08:46.474 UTC,PENDING,TransactionService,"{""amount"":643.0,""puid"":""eb03ac0e"",""userId"":""User-eb03ac0e""}",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:46.484079 UTC,NzI5MzUzMzYyMjE1NDQ3NDYxOA==,00000000,true,1,1,2025-01-07 08:08:53.094579 UTC,,,,
29d894dd,PROCESS_PAYMENT,2025-01-07 08:08:47.608 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:47.616751 UTC,MTM2NTU2MDI3NzU5MTQ5NjkzNTY=,00000000,true,1,1,2025-01-07 08:08:53.096655 UTC,,,,
bf7bdc86,UPDATE_STATUS,2025-01-07 08:08:51.738 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:51.746175 UTC,NTc1NzQwMTcxNjcxMTk1MzI0Ng==,00000000,true,1,1,2025-01-07 08:08:53.243867 UTC,,,,
3f9430e3,UPDATE_STATUS,2025-01-07 08:08:48.642 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:48.654447 UTC,MTA1NjI0MDE4NzExMzU4NzMyNg==,00000000,true,1,1,2025-01-07 08:08:53.252912 UTC,,,,
eb03ac0e,PROCESS_RECONCILIATION,2025-01-07 08:08:49.71 UTC,COMPLETED,ReconciliationService,"""Reconciliation processed successfully.""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:49.719119 UTC,NDIyNDkwMzE4ODg1OTg1Njk2,00000000,true,1,1,2025-01-07 08:08:53.254616 UTC,,,,
0be7db70,PROCESS_PAYMENT,2025-01-07 08:08:49.661 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:49.669103 UTC,MTM0Njk3ODkyMzEwOTU1MTAzNDU=,00000000,true,1,1,2025-01-07 08:08:53.268181 UTC,,,,
bfe6732d,UPDATE_STATUS,2025-01-07 08:08:50.597 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:50.605343 UTC,MTY4NTUyMTQzNTEyNjA3MzY2OTU=,00000000,true,1,1,2025-01-07 08:08:53.269661 UTC,,,,
0be7db70,SAVE_TRANSACTION,2025-01-07 08:08:49.552 UTC,PENDING,TransactionService,"{""amount"":569.0,""puid"":""0be7db70"",""userId"":""User-0be7db70""}",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:49.561871 UTC,MTk1MzU0MDE0NjU1MDIzMDI0Mw==,00000000,true,1,1,2025-01-07 08:08:53.2762 UTC,,,,
6a50a0b4,UPDATE_STATUS,2025-01-07 08:08:47.875 UTC,COMPLETED,TransactionService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:47.885407 UTC,MTQ1ODk1NjUzMTkzNzYzNDkyNDM=,00000000,true,1,1,2025-01-07 08:08:53.276903 UTC,,,,
bfe6732d,PROCESS_PAYMENT,2025-01-07 08:08:50.659 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:50.668191 UTC,MTU4MjE0OTQyNTc0NTEwMzQ4MQ==,00000000,true,1,1,2025-01-07 08:08:53.276919 UTC,,,,
eb03ac0e,PROCESS_PAYMENT,2025-01-07 08:08:46.648 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:46.656719 UTC,MTkwNzYzNjMzMDU5NDk5MDE5NA==,00000000,true,1,1,2025-01-07 08:08:53.277322 UTC,,,,
bf7bdc86,SAVE_TRANSACTION,2025-01-07 08:08:51.6 UTC,PENDING,TransactionService,"{""amount"":924.0,""puid"":""bf7bdc86"",""userId"":""User-bf7bdc86""}",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:51.608879 UTC,MTI0MzYzNTQ3MTcwNDA0NDc1NQ==,00000000,true,1,1,2025-01-07 08:08:53.278958 UTC,,,,
29d894dd,PROCESS_PAYMENT,2025-01-07 08:08:47.557 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:47.567983 UTC,NTU4NTk2NTAwOTQ4NjM4ODUz,00000000,true,1,1,2025-01-07 08:08:53.278869 UTC,,,,
