PUID,Action,Timestamp,Status,ServiceName,Metadata,RetryCount,ErrorDetails,_metadata_spanner_mod_type,_metadata_spanner_table_name,_metadata_spanner_commit_timestamp,_metadata_spanner_server_transaction_id,_metadata_spanner_record_sequence,_metadata_spanner_is_last_record_in_transaction_in_partition,_metadata_spanner_number_of_records_in_transaction,_metadata_spanner_number_of_partitions_in_transaction,_metadata_big_query_commit_timestamp,UserId,Source,TransactionId,Processed,DataSource
2f83510f,PROCESS_PAYMENT,2025-01-07 08:11:06.904 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:06.921455 UTC,MTczMTg1MDc0MDQyMjc3NDIzMjA=,00000000,true,1,1,2025-01-07 08:11:11.502553 UTC,,,,,
d549f81d,PROCESS_PAYMENT,2025-01-07 08:11:07.991 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:07.999199 UTC,MTI4Njc1ODEyODE2MjA5Mzk3ODA=,00000000,true,1,1,2025-01-07 08:11:11.507595 UTC,,,,,
49376a62,PROCESS_PAYMENT,2025-01-07 08:11:09.929 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:09.937695 UTC,NTYxMzQ2NzE5MjQzMzM0MzU4Mg==,00000000,true,1,1,2025-01-07 08:11:11.506791 UTC,,,,,
781d3611,PROCESS_PAYMENT,2025-01-07 08:11:08.978 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:08.988815 UTC,OTQ3Nzg4MTg0NjkxNjYwNTM1OA==,00000000,true,1,1,2025-01-07 08:11:11.511047 UTC,,,,,
2f83510f,PROCESS_PAYMENT,2025-01-07 08:11:06.853 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:06.862879 UTC,MjkzMzg2NDU2NzA1NzkyOTg1Mw==,00000000,true,1,1,2025-01-07 08:11:11.516645 UTC,,,,,
781d3611,PROCESS_PAYMENT,2025-01-07 08:11:09.091 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:09.115423 UTC,OTgzMDk3MTkyNzMxMjkwNjE3,00000000,true,1,1,2025-01-07 08:11:11.555218 UTC,,,,,
c645ef3f,PROCESS_PAYMENT,2025-01-07 08:11:12.998 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:13.006767 UTC,MTA4OTUwODU5ODAwODQ1NzI5MjQ=,00000000,true,1,1,2025-01-07 08:11:17.541247 UTC,,,,,
d0267d9f,PROCESS_PAYMENT,2025-01-07 08:11:12.15 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:12.159727 UTC,NTQyMTM2ODg3NzM3MzMyMDcxMQ==,00000000,true,1,1,2025-01-07 08:11:17.541317 UTC,,,,,
37cc2022,PROCESS_PAYMENT,2025-01-07 08:11:11.105 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:11.114815 UTC,ODAwOTQ3Njc1MDc3MDQ3MDQ5,00000000,true,1,1,2025-01-07 08:11:17.551736 UTC,,,,,
5c4e0898,PROCESS_PAYMENT,2025-01-07 08:11:14.128 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:14.137247 UTC,MTY0MTM5NjM1NzIyMjkzMzcwMzc=,00000000,true,1,1,2025-01-07 08:11:17.629634 UTC,,,,,
0d698f60,PROCESS_PAYMENT,2025-01-07 08:11:15.974 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:15.985471 UTC,MTY0Mjg5NTQxNTkzMjUyMjE3MTE=,00000000,true,1,1,2025-01-07 08:11:17.630027 UTC,,,,,
d0267d9f,PROCESS_PAYMENT,2025-01-07 08:11:12.259 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:12.267887 UTC,MTQ1MDg0NzU2MDkyMTc0MDA2NjI=,00000000,true,1,1,2025-01-07 08:11:17.628717 UTC,,,,,
fc4e7709,PROCESS_PAYMENT,2025-01-07 08:11:15.146 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:15.154639 UTC,Mzk1NzY0OTUwNTk5NjE5MTkwOQ==,00000000,true,1,1,2025-01-07 08:11:17.628784 UTC,,,,,
d0267d9f,PROCESS_PAYMENT,2025-01-07 08:11:12.112 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:12.121071 UTC,MTIzMjkzNjU3NjI3OTA0NjIyNzA=,00000000,true,1,1,2025-01-07 08:11:17.632456 UTC,,,,,
37cc2022,PROCESS_PAYMENT,2025-01-07 08:11:11.168 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:11.177199 UTC,MTM0MzgwMDM1Nzc4MzgwMjk0NDQ=,00000000,true,1,1,2025-01-07 08:11:17.632743 UTC,,,,,
d0267d9f,PROCESS_PAYMENT,2025-01-07 08:11:12.195 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:12.204223 UTC,NTY0MDM0MDg0MzU1MTMxMjkxNA==,00000000,true,1,1,2025-01-07 08:11:17.632757 UTC,,,,,
fc4e7709,PROCESS_PAYMENT,2025-01-07 08:11:14.989 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:15.006031 UTC,MjU1MjM2MTMxMDI0NjI0MzY4Ng==,00000000,true,1,1,2025-01-07 08:11:17.631078 UTC,,,,,
37cc2022,PROCESS_PAYMENT,2025-01-07 08:11:11.058 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:11.066959 UTC,MTU2NTQ5NDgxMzYzNzQ0MjEzNTM=,00000000,true,1,1,2025-01-07 08:11:17.63174 UTC,,,,,
c645ef3f,PROCESS_PAYMENT,2025-01-07 08:11:13.164 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:13.172703 UTC,OTE5OTQ5NDM4MzE4Mzc4NDcwNA==,00000000,true,1,1,2025-01-07 08:11:17.634815 UTC,,,,,
0d698f60,PROCESS_PAYMENT,2025-01-07 08:11:16.011 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:16.019647 UTC,Mzg3NTI1NzI1NjE5OTQ2MzQ0OA==,00000000,true,1,1,2025-01-07 08:11:17.710135 UTC,,,,,
5c4e0898,PROCESS_PAYMENT,2025-01-07 08:11:14.064 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:14.073423 UTC,Mjc1MDc3MjM5MDU1ODc0OTQ4NQ==,00000000,true,1,1,2025-01-07 08:11:17.71172 UTC,,,,,
fc4e7709,PROCESS_PAYMENT,2025-01-07 08:11:15.037 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:15.045263 UTC,OTczMjkzNTIyMDk3MzQyNTU0OQ==,00000000,true,1,1,2025-01-07 08:11:17.718672 UTC,,,,,
c645ef3f,PROCESS_PAYMENT,2025-01-07 08:11:13.1 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:13.109871 UTC,OTMwOTQ5Mjc2ODE3NzY1NjQyMA==,00000000,true,1,1,2025-01-07 08:11:17.722128 UTC,,,,,
f78159d1,PROCESS_PAYMENT,2025-01-07 08:11:21.158 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:21.166415 UTC,MTU0NzkyNTg5MTU4MjI3OTk5NzQ=,00000000,true,1,1,2025-01-07 08:11:23.42845 UTC,,,,,
b832845f,PROCESS_PAYMENT,2025-01-07 08:11:18.169 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:18.178927 UTC,MTUyNTQxNzU1Mjk4NzU2MTgxNDM=,00000000,true,1,1,2025-01-07 08:11:23.571494 UTC,,,,,
2cb81eb9,PROCESS_PAYMENT,2025-01-07 08:11:17.08 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:17.090031 UTC,MTM4MzEzMzA2NjYzNzk5MDY5Mjc=,00000000,true,1,1,2025-01-07 08:11:23.621395 UTC,,,,,
b832845f,PROCESS_PAYMENT,2025-01-07 08:11:18.1 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:18.110031 UTC,MTUzMTYxOTI5OTIxNzgwNDAxOTE=,00000000,true,1,1,2025-01-07 08:11:23.635636 UTC,,,,,
2cb81eb9,PROCESS_PAYMENT,2025-01-07 08:11:17.001 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:17.009359 UTC,MTE3Mzc5ODAwNjY5OTcxMDU4NDc=,00000000,true,1,1,2025-01-07 08:11:23.642954 UTC,,,,,
b832845f,PROCESS_PAYMENT,2025-01-07 08:11:18.053 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:18.061263 UTC,MTU5Njc5MjU4NTE0MTUzNjQzNDQ=,00000000,true,1,1,2025-01-07 08:11:23.654114 UTC,,,,,
f78159d1,PROCESS_PAYMENT,2025-01-07 08:11:21.326 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:21.333551 UTC,MTc5NTE0MTIxNTcwNzE3MDgyODk=,00000000,true,1,1,2025-01-07 08:11:23.654891 UTC,,,,,
0889b66f,PROCESS_PAYMENT,2025-01-07 08:11:19.09 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:19.099983 UTC,MjY2OTQ3MzMxMjk5OTQzNjU2NA==,00000000,true,1,1,2025-01-07 08:11:23.655119 UTC,,,,,
aea170c6,PROCESS_PAYMENT,2025-01-07 08:11:22.187 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:22.195423 UTC,ODY5OTE3OTE5NTIyODIyODAxNw==,00000000,true,1,1,2025-01-07 08:11:23.657965 UTC,,,,,
3ddf2b46,PROCESS_PAYMENT,2025-01-07 08:11:20.051 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:20.061263 UTC,NjgwMzMwNjQ2MDIzNzU5NTY3MQ==,00000000,true,1,1,2025-01-07 08:11:23.666293 UTC,,,,,
3ddf2b46,PROCESS_PAYMENT,2025-01-07 08:11:20.092 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:20.102303 UTC,MTc0NjY1Nzc0NzY1OTQ0NTU1MjI=,00000000,true,1,1,2025-01-07 08:11:23.666745 UTC,,,,,
2cb81eb9,PROCESS_PAYMENT,2025-01-07 08:11:17.144 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:17.152607 UTC,MTI3MzczMTg3NzEyNTE0ODIzMzU=,00000000,true,1,1,2025-01-07 08:11:23.666765 UTC,,,,,
f78159d1,PROCESS_PAYMENT,2025-01-07 08:11:21.193 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:21.202975 UTC,Nzk4OTU0MDg4NzE4NzAwODgwOQ==,00000000,true,1,1,2025-01-07 08:11:23.92909 UTC,,,,,
b832845f,PROCESS_PAYMENT,2025-01-07 08:11:18.013 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:18.023903 UTC,MTIyOTM3NTgwNDUxNjgyNjg3NDE=,00000000,true,1,1,2025-01-07 08:11:23.929095 UTC,,,,,
5d03845e,PROCESS_PAYMENT,2025-01-07 08:11:23.136 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:23.144431 UTC,Mzk1ODc1NDI3MDYxMjIyNTI0MA==,00000000,true,1,1,2025-01-07 08:11:28.633207 UTC,,,,,
5d03845e,PROCESS_PAYMENT,2025-01-07 08:11:23.1 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:23.109327 UTC,NTI5NDMyMDU5MTIyNDc3OTk3,00000000,true,1,1,2025-01-07 08:11:28.635872 UTC,,,,,
5d03845e,PROCESS_PAYMENT,2025-01-07 08:11:23.247 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:23.255599 UTC,MTc5Nzk1NTA5MTA1MDU1NTc1NzE=,00000000,true,1,1,2025-01-07 08:11:28.687625 UTC,,,,,
5d03845e,PROCESS_PAYMENT,2025-01-07 08:11:23.182 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:23.191775 UTC,MjA3MjY2OTkxMDg4ODY2ODkwNA==,00000000,true,1,1,2025-01-07 08:11:28.691197 UTC,,,,,
c34c33c5,PROCESS_PAYMENT,2025-01-07 08:11:24.202 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:24.212783 UTC,MTM0ODg5NjM0NDM3Mjc0ODgzMTA=,00000000,true,1,1,2025-01-07 08:11:28.806632 UTC,,,,,
39ce5633,PROCESS_PAYMENT,2025-01-07 08:11:27.361 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:27.369775 UTC,MzM3NjMwMjQ2Mzc3ODk5NDc3OQ==,00000000,true,1,1,2025-01-07 08:11:28.835085 UTC,,,,,
a9a4ab6d,PROCESS_PAYMENT,2025-01-07 08:11:28.196 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:28.205743 UTC,OTY3ODUxMzg2NjIwODcyMDMyNw==,00000000,true,1,1,2025-01-07 08:11:28.848392 UTC,,,,,
39ce5633,PROCESS_PAYMENT,2025-01-07 08:11:27.422 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:27.431103 UTC,MTgxOTIxNjY3Njk5MjE4Mzg0NA==,00000000,true,1,1,2025-01-07 08:11:28.852015 UTC,,,,,
39ce5633,PROCESS_PAYMENT,2025-01-07 08:11:27.267 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:27.278671 UTC,MTM4NjMwMTg5ODY0OTU1NjQzNjU=,00000000,true,1,1,2025-01-07 08:11:28.85733 UTC,,,,,
7f1c77bd,PROCESS_PAYMENT,2025-01-07 08:11:26.303 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:26.311967 UTC,MTc3NTcyODUzODIxNTYwODEwNDg=,00000000,true,1,1,2025-01-07 08:11:28.906636 UTC,,,,,
c34c33c5,PROCESS_PAYMENT,2025-01-07 08:11:24.251 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:24.260383 UTC,MjIyNDM1NTE5NDg2NTQ1NDEyOA==,00000000,true,1,1,2025-01-07 08:11:28.907381 UTC,,,,,
7f1c77bd,PROCESS_PAYMENT,2025-01-07 08:11:26.191 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:26.202463 UTC,MTEzMzQ5ODgzMzUzMjYxNzQ4MjY=,00000000,true,1,1,2025-01-07 08:11:28.914496 UTC,,,,,
c34c33c5,PROCESS_PAYMENT,2025-01-07 08:11:24.308 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:24.318383 UTC,OTg5MzUzODQ5NzEwNjE4MzY3Mw==,00000000,true,1,1,2025-01-07 08:11:28.915309 UTC,,,,,
fd1b6803,PROCESS_PAYMENT,2025-01-07 08:11:25.227 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:25.244399 UTC,OTc2OTEyMDIyODcyMjEzNDAyMw==,00000000,true,1,1,2025-01-07 08:11:28.915319 UTC,,,,,
a9a4ab6d,PROCESS_PAYMENT,2025-01-07 08:11:28.295 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:28.312911 UTC,NjQ4ODUzNDIxODkwMjIyNTc3NA==,00000000,true,1,1,2025-01-07 08:11:28.917002 UTC,,,,,
39ce5633,PROCESS_PAYMENT,2025-01-07 08:11:27.315 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:27.324079 UTC,Nzg4NjI0NjI4NDI4MDU4MjQ1MA==,00000000,true,1,1,2025-01-07 08:11:28.919286 UTC,,,,,
c34c33c5,PROCESS_PAYMENT,2025-01-07 08:11:24.382 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:24.392591 UTC,MTMyMjE1MDIwNjEyMTIxOTI3Nw==,00000000,true,1,1,2025-01-07 08:11:28.920179 UTC,,,,,
7f1c77bd,PROCESS_PAYMENT,2025-01-07 08:11:26.156 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:26.164511 UTC,MjMyOTYxODQ2ODYzNTk5Njk0Mg==,00000000,true,1,1,2025-01-07 08:11:28.921206 UTC,,,,,
7f1c77bd,PROCESS_PAYMENT,2025-01-07 08:11:26.24 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:26.247599 UTC,NTQyMzgwODgyNjU4Mjc0MDgxNg==,00000000,true,1,1,2025-01-07 08:11:28.930257 UTC,,,,,
49441d73,PROCESS_PAYMENT,2025-01-07 08:11:31.347 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:31.355615 UTC,OTA0ODAzNTYwOTM4ODgwODg2OQ==,00000000,true,1,1,2025-01-07 08:11:34.828342 UTC,,,,,
7d46807f,PROCESS_PAYMENT,2025-01-07 08:11:30.321 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:30.330879 UTC,OTMwMTczOTI5Nzk0MDUyMTAyMA==,00000000,true,1,1,2025-01-07 08:11:34.94924 UTC,,,,,
185844df,PROCESS_PAYMENT,2025-01-07 08:11:29.337 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:29.346527 UTC,NzE1NDc4NTgwMzY2MjQwNDU2,00000000,true,1,1,2025-01-07 08:11:34.95353 UTC,,,,,
6cbf16f1,PROCESS_PAYMENT,2025-01-07 08:11:32.293 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:32.303247 UTC,MTcwMzExMTgxNzcwMDYyNDY5MTI=,00000000,true,1,1,2025-01-07 08:11:34.95343 UTC,,,,,
ad8f5eef,PROCESS_PAYMENT,2025-01-07 08:11:33.442 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:33.450511 UTC,OTEwODc1NzMzNDE3OTI4NTU1OA==,00000000,true,1,1,2025-01-07 08:11:34.959169 UTC,,,,,
49441d73,PROCESS_PAYMENT,2025-01-07 08:11:31.392 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:31.400239 UTC,MTgxMjYwMTQwNzY1Nzc0MzEw,00000000,true,1,1,2025-01-07 08:11:34.959177 UTC,,,,,
49441d73,PROCESS_PAYMENT,2025-01-07 08:11:31.455 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:31.463583 UTC,MTU2MDEzMDg3MjQ3OTIwNzc2NzE=,00000000,true,1,1,2025-01-07 08:11:34.959229 UTC,,,,,
7d46807f,PROCESS_PAYMENT,2025-01-07 08:11:30.387 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:30.396287 UTC,Mjc2ODkzMTQ0NDYxOTI4NjIzOQ==,00000000,true,1,1,2025-01-07 08:11:34.982184 UTC,,,,,
7d46807f,PROCESS_PAYMENT,2025-01-07 08:11:30.272 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:30.281791 UTC,MTQ4ODA3OTIxOTM3ODY3OTgyNTE=,00000000,true,1,1,2025-01-07 08:11:34.982193 UTC,,,,,
f4a09517,PROCESS_PAYMENT,2025-01-07 08:11:34.437 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:34.446735 UTC,MjE3MDYxODc0MzYxMTM3MjgyNw==,00000000,true,1,1,2025-01-07 08:11:41.899008 UTC,,,,,
64933f8d,PROCESS_PAYMENT,2025-01-07 08:11:36.332 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:11:36.340479 UTC,MTYzMTMxNDE3MjI1NTczMTg3MTM=,00000000,true,1,1,2025-01-07 08:11:42.070492 UTC,,,,,
290adba2,UPDATE_STATUS,2025-01-07 08:07:47.749 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:07:47.758943 UTC,MTU4NDE5ODc1MjM0ODEwMzQyNzk=,00000000,true,1,1,2025-01-07 08:07:54.523985 UTC,,,,,
fd672a63,UPDATE_STATUS,2025-01-07 08:07:50.788 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:07:50.799071 UTC,NDkyMzIzNTUzNTg2OTgwNTI4Mg==,00000000,true,1,1,2025-01-07 08:07:54.617169 UTC,,,,,
122de715,UPDATE_STATUS,2025-01-07 08:07:51.888 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:07:51.897823 UTC,ODMxNjM4ODkwMjc5MDA2MDY0Mw==,00000000,true,1,1,2025-01-07 08:07:54.62695 UTC,,,,,
07e0258b,UPDATE_STATUS,2025-01-07 08:07:58.081 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:07:58.090463 UTC,MTc4Mjg5NjI1MjE0ODIyMDIyNTk=,00000000,true,1,1,2025-01-07 08:08:01.106798 UTC,,,,,
2b3cc397,UPDATE_STATUS,2025-01-07 08:07:58.826 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:07:58.833919 UTC,OTkwMDk3NDIwMjQwMTU1MzYzNQ==,00000000,true,1,1,2025-01-07 08:08:05.243526 UTC,,,,,
b0e6a901,UPDATE_STATUS,2025-01-07 08:08:02.983 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:02.993743 UTC,MTgwOTA3NDY3NDA0MDMzOTE5NTQ=,00000000,true,1,1,2025-01-07 08:08:05.482356 UTC,,,,,
7c2b4d29,UPDATE_STATUS,2025-01-07 08:08:04.015 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:04.024303 UTC,MjQ3MDUwMzQyNTkyNjI3NDE4Mw==,00000000,true,1,1,2025-01-07 08:08:05.482988 UTC,,,,,
d7dccdf5,UPDATE_STATUS,2025-01-07 08:08:01.117 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:01.125663 UTC,MTM5NjU0NTg2ODc5Mzc5NDU2OTQ=,00000000,true,1,1,2025-01-07 08:08:05.501215 UTC,,,,,
2e68f78c,UPDATE_STATUS,2025-01-07 08:08:15.171 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:15.179903 UTC,MTQzMjI0NjYxNjAxMjcwNzc1MzI=,00000000,true,1,1,2025-01-07 08:08:16.85577 UTC,,,,,
3521f1d6,UPDATE_STATUS,2025-01-07 08:08:18.146 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:18.154575 UTC,MTk2NjYyODkxMDEyMjAzMDk2MA==,00000000,true,1,1,2025-01-07 08:08:22.907607 UTC,,,,,
eb03ac0e,UPDATE_STATUS,2025-01-07 08:08:46.529 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:46.537071 UTC,MTcxNzMzMzA1NzEyOTY2MDU5Mjg=,00000000,true,1,1,2025-01-07 08:08:53.074741 UTC,,,,,
b406d0e0,UPDATE_STATUS,2025-01-07 08:08:55.83 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:55.838543 UTC,OTg4ODk5MDc3OTA1OTMwODY2MA==,00000000,true,1,1,2025-01-07 08:08:59.398352 UTC,,,,,
963de565,UPDATE_STATUS,2025-01-07 08:08:58.763 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:08:58.770911 UTC,MjQwMDUyOTA4MzIxMTIzNTM2OQ==,00000000,true,1,1,2025-01-07 08:09:05.564179 UTC,,,,,
fd7c362a,UPDATE_STATUS,2025-01-07 08:09:02.913 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:09:02.923311 UTC,MTczMDY3MTk1NzEzMzM4MjAzNzM=,00000000,true,1,1,2025-01-07 08:09:05.567199 UTC,,,,,
12adf827,UPDATE_STATUS,2025-01-07 08:09:08.944 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:09:08.954367 UTC,MTMyMjg0ODE1MzUxMzE4NDYzNQ==,00000000,true,1,1,2025-01-07 08:09:11.570237 UTC,,,,,
eb74caa3,UPDATE_STATUS,2025-01-07 08:09:06.839 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:09:06.850815 UTC,ODM2MDgxNTY4NDM4NjcyODU3NA==,00000000,true,1,1,2025-01-07 08:09:11.57026 UTC,,,,,
